Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),month,year,day,hour
Overcast,1,1.107142197,0.893610647,0.661322105,1.607620551,-0.821322504,0.050233273,-0.115882569,-0.266766018,-1.222139532,-1.022312834
Foggy,1,1.118539786,0.893610647,0.775573065,-1.455233192,-1.014474133,0.138408256,-0.115882569,-0.266766018,-1.222139532,-0.89418449
Overcast,1,1.201884656,0.631373313,0.797335152,-1.618343746,-0.970144251,0.172321712,-0.115882569,-0.266766018,-1.222139532,-0.766056147
Clear,1,1.60008792,-1.81617514,-0.035064696,-1.609282049,0.4199142,0.1813653,-0.115882569,-0.266766018,-1.222139532,0.899612317
Clear,1,1.055853047,0.369135979,-0.500229316,1.362954719,1.496497055,0.240148622,-0.115882569,-0.266766018,-1.222139532,1.155869004
Clear,1,0.874916322,0.543960868,-0.524711665,1.317646232,1.395171609,0.260496695,-0.115882569,-0.266766018,-1.222139532,1.283997347
Clear,1,0.830038316,0.456548423,-1.049722026,1.381078114,1.496497055,0.275192526,-0.115882569,-0.266766018,-1.222139532,1.412125691
Clear,1,0.753104591,0.893610647,-0.530152187,1.444509997,1.316011105,0.252583556,-0.115882569,-0.266766018,-1.222139532,1.540254034
Clear,1,1.569456899,-0.15533869,-1.047001765,-0.694050605,1.325510366,-0.715080368,-0.115882569,-0.266766018,-0.993679763,1.283997347
Clear,1,1.570169249,-0.242751135,-1.055162548,-0.440323076,1.170355778,-0.67551467,-0.115882569,-0.266766018,-0.879449878,-1.406697864
Clear,1,2.492661605,-2.340649808,0.272324791,-0.186595547,0.347086536,-0.669862427,-0.115882569,-0.266766018,-0.879449878,-0.381671117
Clear,1,1.617184303,-0.330163579,-1.068763853,-0.268150824,1.316011105,-0.690210501,-0.115882569,-0.266766018,-0.879449878,1.540254034
Clear,1,1.471152695,0.106898644,-0.56823584,-0.358767799,1.316011105,-0.669862427,-0.115882569,-0.266766018,-0.765219993,-1.278569521
Clear,1,1.462604503,-0.067926245,-0.524711665,-0.367829496,0.739722636,-0.687949604,-0.115882569,-0.266766018,-0.765219993,-1.150441177
Overcast,1,-0.065384766,-0.592400914,-0.421341749,0.411476486,1.496497055,-1.288217762,-0.860942214,-0.266766018,-1.679059071,-1.278569521
Overcast,1,-0.130208553,-0.330163579,0.234241138,0.03994689,1.496497055,-1.282565519,-0.860942214,-0.266766018,-1.679059071,-1.150441177
Overcast,1,-0.013383267,-0.679813358,0.204318267,0.103378772,1.325510366,-1.228303991,-0.860942214,-0.266766018,-1.679059071,-1.022312834
Overcast,1,0.13407304,-1.204288027,-0.016022869,0.900808149,0.347086536,-1.193260087,-0.860942214,-0.266766018,-1.679059071,-0.89418449
Overcast,1,0.519454017,-2.340649808,0.315848966,0.819252872,0.587734468,-1.179694705,-0.860942214,-0.266766018,-1.679059071,-0.766056147
Overcast,1,0.455342579,-2.165824919,0.054703916,1.14547398,0.562403107,-1.103954655,-0.860942214,-0.266766018,-1.679059071,-0.637927804
Overcast,1,0.285091094,-0.767225803,2.152025101,1.263276047,0.587734468,-0.943430967,-0.860942214,-0.266766018,-1.679059071,-0.50979946
Overcast,0,-1.22722649,-1.291700471,1.107444899,-1.074641898,0.347086536,0.759024488,-0.860942214,-0.266766018,-0.650990109,-0.89418449
Overcast,0,-1.22722649,-0.679813358,0.851740371,-1.156197175,0.347086536,0.744328657,-0.860942214,-0.266766018,-0.650990109,-0.766056147
Overcast,0,-1.019220492,-0.942050693,1.401233081,-0.829976067,0.347086536,0.744328657,-0.860942214,-0.266766018,-0.650990109,-0.50979946
Overcast,0,-0.867490089,-1.466525361,1.354988645,-0.739359092,0.347086536,0.746589554,-0.860942214,-0.266766018,-0.650990109,-0.381671117
Overcast,1,-0.730719022,-1.81617514,0.81909724,-0.857161159,0.347086536,0.747720003,-0.860942214,-0.266766018,-0.650990109,-0.253542773
Overcast,1,-0.58824916,-2.253237364,0.903425329,-0.902469646,0.347086536,0.722850136,-0.860942214,-0.266766018,-0.650990109,-0.12541443
Overcast,1,-0.519863626,-2.428062253,0.881663241,-0.730297395,0.347086536,0.675371298,-0.860942214,-0.266766018,-0.650990109,0.002713913
Overcast,1,-0.52627477,-2.340649808,0.718447585,-0.884346251,0.356585796,0.571370035,-0.860942214,-0.266766018,-0.650990109,0.130842257
Overcast,1,-0.507753688,-2.428062253,0.897984807,-0.802790974,0.359752217,0.515978058,-0.860942214,-0.266766018,-0.650990109,0.2589706
Overcast,1,-0.507753688,-2.165824919,0.87894298,-0.56718684,0.347086536,0.391628722,-0.860942214,-0.266766018,-0.650990109,0.387098943
Overcast,1,-0.499917845,-2.078412474,0.827258023,-0.766544184,0.347086536,0.321540915,-0.860942214,-0.266766018,-0.650990109,0.515227287
Overcast,1,-0.514164831,-2.078412474,0.829978284,-0.730297395,0.347086536,0.269540283,-0.860942214,-0.266766018,-0.650990109,0.64335563
Overcast,1,-0.522713023,-1.991000029,0.544350885,-0.730297395,0.587734468,0.192669785,-0.860942214,-0.266766018,-0.650990109,0.771483974
Overcast,1,-0.609619639,-1.64135025,0.729328629,-0.404076286,0.552903846,0.15084319,-0.860942214,-0.266766018,-0.650990109,0.899612317
Overcast,1,-0.789844014,-0.854638248,-0.538312969,-0.14128706,1.316011105,0.133886462,-0.860942214,-0.266766018,-0.650990109,1.155869004
Overcast,1,-0.815488589,-0.854638248,-0.347894704,-0.322521009,0.939207106,0.073972691,-0.860942214,-0.266766018,-0.650990109,1.283997347
Foggy,0,-0.932313876,0.543960868,0.26960453,-0.467508168,-1.229790704,0.041189685,-0.860942214,-0.266766018,-0.650990109,1.412125691
Foggy,0,-1.003548807,0.893610647,-0.930030545,-0.576248538,-1.33111615,-0.028898123,-0.860942214,-0.266766018,-0.650990109,1.540254034
Foggy,0,-0.938012671,0.631373313,-0.426782271,-0.875284554,-1.312117629,-0.111420864,-0.860942214,-0.266766018,-0.536760224,-1.406697864
Foggy,0,-1.003548807,0.893610647,-0.921869762,-1.038395108,-1.030306234,-0.183769569,-0.860942214,-0.266766018,-0.536760224,-1.278569521
Foggy,0,-1.003548807,0.893610647,-0.940911589,-1.056518503,-1.236123545,-0.274205449,-0.860942214,-0.266766018,-0.536760224,-1.150441177
Overcast,0,-0.99001417,0.893610647,0.713007063,-0.802790974,-0.770659781,-0.292292625,-0.860942214,-0.266766018,-0.536760224,-1.022312834
Foggy,0,-1.003548807,0.543960868,0.201598006,-0.911531344,-1.356447511,-0.309249353,-0.860942214,-0.266766018,-0.536760224,-0.89418449
Foggy,0,-1.003548807,1.243260426,0.160794092,-0.911531344,-1.277287007,-0.343162808,-0.860942214,-0.266766018,-0.536760224,-0.766056147
Foggy,0,-0.991438869,1.243260426,-1.011638373,-0.648742117,-1.34378183,-0.358989088,-0.860942214,-0.266766018,-0.536760224,-0.637927804
Foggy,1,-0.863928342,0.631373313,-0.930030545,-0.512816655,-1.362780351,-0.365771779,-0.860942214,-0.266766018,-0.536760224,-0.50979946
Foggy,0,-0.870339486,0.631373313,-0.225482961,-0.358767799,-1.362780351,-0.365771779,-0.860942214,-0.266766018,-0.536760224,-0.381671117
Foggy,0,-0.868914788,0.631373313,-0.070428088,-0.467508168,-1.353281091,-0.394032991,-0.860942214,-0.266766018,-0.536760224,-0.253542773
Foggy,1,-0.858229548,0.631373313,0.481784883,-0.358767799,-1.270954166,-0.423424653,-0.860942214,-0.266766018,-0.536760224,-0.12541443
Overcast,1,-0.858229548,0.631373313,0.566112972,-0.005361598,-0.093045866,-0.467512144,-0.860942214,-0.266766018,-0.536760224,0.002713913
Overcast,1,-0.852530754,0.631373313,1.25433899,-0.195657244,0.058942301,-0.529686812,-0.860942214,-0.266766018,-0.536760224,0.130842257
Overcast,1,-0.852530754,0.543960868,1.031277593,-0.268150824,0.511740384,-0.580556995,-0.860942214,-0.266766018,-0.536760224,0.2589706
Overcast,1,-0.852530754,-0.067926245,1.006795245,-0.177533849,0.518073225,-0.613340002,-0.860942214,-0.266766018,-0.536760224,0.387098943
Overcast,1,-0.843982562,0.543960868,0.73204889,-0.177533849,0.594067309,-0.658557942,-0.860942214,-0.266766018,-0.536760224,0.515227287
Overcast,0,-0.864640692,0.543960868,-0.266286875,0.094317075,-0.412854303,-0.656297045,-0.860942214,-0.266766018,-0.536760224,0.771483974
Overcast,1,-0.850393706,0.543960868,-0.709689409,0.266489326,-0.143708589,-0.605426862,-0.860942214,-0.266766018,-0.536760224,0.899612317
Overcast,0,-0.864640692,0.543960868,-1.025239678,0.212119142,-0.241867614,-0.611079105,-0.860942214,-0.266766018,-0.536760224,1.02774066
Overcast,0,-0.867490089,0.543960868,-0.500229316,0.366167998,-0.644002975,-0.612209554,-0.860942214,-0.266766018,-0.536760224,1.155869004
Overcast,1,-0.856804849,0.543960868,-0.434943054,0.53834025,-0.726329899,-0.612209554,-0.860942214,-0.266766018,-0.536760224,1.283997347
Overcast,0,-0.864640692,0.281723534,-0.538312969,0.565525343,-0.833988184,-0.633688075,-0.860942214,-0.266766018,-0.536760224,1.412125691
Foggy,0,-0.933026225,0.543960868,-1.019799156,0.529278553,-1.030306234,-0.666471082,-0.860942214,-0.266766018,-0.536760224,1.540254034
Overcast,1,-0.688690412,-0.679813358,0.198877745,0.755820989,0.556070267,-0.239161546,-0.860942214,-0.266766018,-0.422530339,-1.406697864
Overcast,0,-0.933026225,0.631373313,0.226080355,1.000486821,-0.852986705,-0.712819471,-0.860942214,-0.266766018,-0.422530339,-1.278569521
Overcast,0,-0.933026225,0.631373313,0.256003225,0.918931544,-0.852986705,-0.712819471,-0.860942214,-0.266766018,-0.422530339,-1.150441177
Overcast,0,-0.923053335,0.369135979,0.21247905,0.891746451,-0.770659781,-0.699254089,-0.860942214,-0.266766018,-0.422530339,-1.022312834
Overcast,0,-0.867490089,0.0194862,0.226080355,0.728635897,-0.833988184,-0.666471082,-0.860942214,-0.266766018,-0.422530339,-0.89418449
Overcast,0,-0.867490089,0.0194862,0.805495935,0.728635897,-0.922647949,-0.656297045,-0.860942214,-0.266766018,-0.422530339,-0.766056147
Overcast,1,-0.855380151,0.0194862,0.797335152,0.737697594,-0.644002975,-0.565861165,-0.860942214,-0.266766018,-0.422530339,-0.50979946
Overcast,1,-0.725732576,-0.592400914,1.371310211,0.837376267,-0.422353563,-0.500295151,-0.860942214,-0.266766018,-0.422530339,-0.381671117
Overcast,1,-0.482821462,-1.64135025,1.934404225,0.864561359,-0.143708589,-0.423424653,-0.860942214,-0.266766018,-0.422530339,0.515227287
Overcast,1,-0.502767242,-1.379112916,1.05031942,0.728635897,-0.048715984,-0.399685234,-0.860942214,-0.266766018,-0.422530339,0.64335563
Overcast,1,-0.576851571,-1.204288027,0.800055413,0.64708062,-0.232368354,-0.36464133,-0.860942214,-0.266766018,-0.422530339,0.771483974
Overcast,1,-0.642387707,-0.679813358,0.802775674,0.828314569,1.281180484,-0.13742118,-0.860942214,-0.266766018,-0.308300455,-1.278569521
Clear,1,-0.642387707,-0.942050693,0.838139066,0.819252872,-0.412854303,-0.148725665,-0.860942214,-0.266766018,-0.308300455,-1.150441177
Overcast,1,-0.637401262,-0.592400914,0.76197176,0.656142317,1.141857997,-0.134029834,-0.860942214,-0.266766018,-0.308300455,-1.022312834
Overcast,1,-0.576851571,-1.116875582,0.854460632,0.828314569,0.312255914,-0.13742118,-0.860942214,-0.266766018,-0.308300455,-0.89418449
Overcast,1,-0.579700968,-0.504988469,1.102004378,0.828314569,0.543404586,-0.123855798,-0.860942214,-0.266766018,-0.308300455,-0.766056147
Overcast,1,-0.57756392,-0.504988469,0.976872374,0.728635897,0.309089494,-0.088811894,-0.860942214,-0.266766018,-0.308300455,-0.637927804
Overcast,1,-0.360297381,-0.854638248,2.132983274,1.000486821,0.331254435,-0.024376329,-0.860942214,-0.266766018,-0.308300455,-0.381671117
Overcast,1,-0.489944955,-0.854638248,1.232576903,0.882684754,1.170355778,-0.018724086,-0.860942214,-0.266766018,-0.19407057,-1.022312834
Clear,1,-0.507041338,-1.116875582,0.198877745,1.018610216,1.325510366,-0.192813157,-0.860942214,-0.266766018,-0.19407057,1.283997347
Clear,1,-0.56759103,-1.204288027,0.775573065,0.565525343,1.496497055,-0.206378539,-0.860942214,-0.266766018,-0.19407057,1.412125691
Clear,1,-0.757788295,-0.767225803,0.764692021,0.474908368,1.496497055,-0.242552891,-0.860942214,-0.266766018,-0.19407057,1.540254034
Overcast,1,-0.710060892,-1.466525361,1.335946818,0.284612721,0.359752217,0.034406994,-0.860942214,-0.266766018,0.0343892,-0.89418449
Overcast,1,-0.576851571,-2.253237364,0.865341676,0.293674419,0.359752217,-0.052637542,-0.860942214,-0.266766018,0.0343892,-0.766056147
Overcast,1,-0.585399762,-1.81617514,0.99319394,0.429599881,0.42941346,-0.048115748,-0.860942214,-0.266766018,0.0343892,-0.637927804
Overcast,1,-0.096015787,-2.865124477,2.448533543,1.199844165,0.62573151,0.485455949,-0.860942214,-0.266766018,0.0343892,0.899612317
Overcast,1,-0.229937457,-2.777712032,2.375086498,1.190782468,0.347086536,0.592848557,-0.860942214,-0.266766018,0.0343892,1.02774066
Foggy,0,-1.060536752,0.456548423,-0.127553567,1.199844165,-1.163295881,1.085724107,-0.860942214,-0.266766018,0.148619084,-1.278569521
Foggy,0,-1.253583415,0.456548423,-1.074204375,0.366167998,-1.163295881,1.151290121,-0.860942214,-0.266766018,0.148619084,-1.150441177
Clear,0,-1.159553306,0.0194862,0.220639833,0.918931544,0.03994378,1.188594921,-0.860942214,-0.266766018,0.148619084,-1.022312834
Clear,1,-0.492082003,-0.942050693,0.324009749,-0.195657244,1.170355778,1.268856765,-0.860942214,-0.266766018,0.262848969,-1.406697864
Overcast,1,-0.066097116,-1.81617514,-0.298930007,0.293674419,0.347086536,1.3185965,-0.860942214,-0.266766018,0.262848969,-0.381671117
Clear,1,0.121250753,-2.690299587,0.256003225,-0.440323076,0.347086536,1.205551649,-0.860942214,-0.266766018,0.262848969,1.02774066
Clear,1,0.028645343,-2.340649808,0.24240192,-0.440323076,1.496497055,1.227030171,-0.860942214,-0.266766018,0.262848969,1.155869004
Clear,1,-0.222813964,-1.64135025,-0.492068533,-0.322521009,1.325510366,1.248508692,-0.860942214,-0.266766018,0.262848969,1.283997347
Clear,1,-0.306871182,-1.553937806,-0.516550882,-0.340644404,1.496497055,1.259813177,-0.860942214,-0.266766018,0.262848969,1.412125691
Clear,1,-0.30972058,-1.291700471,0.277765313,-0.259089127,1.496497055,1.237204207,-0.860942214,-0.266766018,0.262848969,1.540254034
Clear,1,-0.514164831,-0.854638248,-0.524711665,-0.259089127,1.316011105,1.272248111,-0.860942214,-0.266766018,0.377078854,-1.278569521
Clear,1,-0.644524755,-0.592400914,0.256003225,-0.349706101,1.316011105,1.237204207,-0.860942214,-0.266766018,0.377078854,-1.150441177
Clear,1,-0.644524755,-0.330163579,0.571553494,-0.340644404,1.170355778,1.240595553,-0.860942214,-0.266766018,0.377078854,-1.022312834
Overcast,1,0.284378745,-1.991000029,0.00845948,0.103378772,0.347086536,0.885634721,-0.860942214,-0.266766018,0.377078854,1.02774066
Overcast,1,0.346353135,-2.165824919,0.277765313,0.103378772,0.739722636,0.864156199,-0.860942214,-0.266766018,0.377078854,1.155869004
Foggy,1,-0.573289824,0.893610647,-0.987156025,1.471695089,-1.312117629,-0.438120483,-0.860942214,-0.266766018,-1.564829187,-1.150441177
Overcast,1,0.035768836,-1.728762695,0.057424176,1.444509997,0.347086536,-0.075246512,-0.860942214,-0.266766018,-1.564829187,-0.50979946
Overcast,1,0.115551958,-2.340649808,1.031277593,1.535126971,0.347086536,0.005015332,-0.860942214,-0.266766018,-1.564829187,-0.381671117
Overcast,1,0.249473629,-2.515474698,1.958886574,1.526065274,0.347086536,0.084146728,-0.860942214,-0.266766018,-1.564829187,-0.253542773
Overcast,1,0.409039874,-2.515474698,2.14930484,1.362954719,0.347086536,0.115799286,-0.860942214,-0.266766018,-1.564829187,0.002713913
Overcast,1,0.283666395,-3.039949366,1.22441612,1.14547398,0.4199142,0.147451845,-0.860942214,-0.266766018,-1.564829187,0.515227287
Overcast,1,0.135497739,-2.428062253,1.053039681,1.082042098,0.347086536,0.192669785,-0.860942214,-0.266766018,-1.564829187,0.64335563
Overcast,1,-0.07179591,-1.466525361,0.508987493,1.000486821,0.347086536,0.24919221,-0.860942214,-0.266766018,-1.564829187,0.771483974
Overcast,1,-0.066809465,-1.466525361,-0.119392785,0.891746451,0.347086536,0.326062709,-0.860942214,-0.266766018,-1.564829187,0.899612317
Overcast,1,-0.217827519,-1.379112916,-0.016022869,0.710512502,0.347086536,0.347541231,-0.860942214,-0.266766018,-1.564829187,1.02774066
Clear,1,-0.387366654,-0.854638248,0.650441061,0.021823495,0.347086536,0.842677678,-0.860942214,-0.266766018,0.491308738,-1.022312834
Overcast,1,0.297913382,-1.291700471,0.296807139,0.112440469,1.496497055,0.307975533,-0.860942214,-0.266766018,0.491308738,1.412125691
Overcast,1,0.2793923,-1.553937806,0.922467155,0.184934049,0.347086536,0.22658324,-0.860942214,-0.266766018,0.605538623,-0.637927804
Overcast,1,0.560770277,-2.078412474,0.498106449,0.112440469,0.347086536,0.216409204,-0.860942214,-0.266766018,0.605538623,-0.50979946
Overcast,1,0.779461515,-2.340649808,0.802775674,0.130563864,0.587734468,0.20397427,-0.860942214,-0.266766018,0.605538623,-0.381671117
Overcast,1,0.936890712,-1.291700471,1.667818653,1.353893022,0.635230771,0.422150832,-0.860942214,-0.266766018,0.719768508,0.515227287
Overcast,1,0.768063926,-0.242751135,0.538910363,1.362954719,0.571902367,0.452672942,-0.860942214,-0.266766018,0.719768508,0.64335563
Overcast,1,0.696828995,0.106898644,-0.791297237,1.335769627,-0.412854303,0.474151464,-0.860942214,-0.266766018,0.719768508,0.771483974
Overcast,1,0.576441962,0.543960868,-0.579116884,1.272337745,-0.235534774,0.529543441,-0.860942214,-0.266766018,0.719768508,0.899612317
Overcast,1,0.55720853,0.631373313,0.514428014,1.453571694,-0.422353563,0.565717793,-0.860942214,-0.266766018,0.719768508,1.02774066
Overcast,1,0.55720853,0.631373313,0.245122181,1.444509997,-0.441352084,0.609805285,-0.860942214,-0.266766018,0.719768508,1.155869004
Overcast,1,0.561482626,0.718785758,-0.434943054,1.390139812,-0.435019244,0.605283491,-0.860942214,-0.266766018,0.719768508,1.283997347
Overcast,1,0.488822997,0.893610647,0.228800616,1.453571694,-0.93848005,0.599631248,-0.860942214,-0.266766018,0.719768508,1.412125691
Overcast,1,0.488822997,0.893610647,0.261443747,1.444509997,-0.922647949,0.56797869,-0.860942214,-0.266766018,0.719768508,1.540254034
Overcast,1,0.480274805,0.893610647,-0.48118749,-1.418986402,-0.94164647,0.543108823,-0.860942214,-0.266766018,0.833998393,-1.278569521
Overcast,1,0.485973599,0.631373313,0.767412282,-1.437109797,-0.852986705,0.496760434,-0.860942214,-0.266766018,0.833998393,-1.150441177
Overcast,1,0.480987154,0.718785758,-0.565515579,-1.500541679,-0.846653865,0.476412361,-0.860942214,-0.266766018,0.833998393,-1.022312834
Overcast,1,0.414738668,0.631373313,-0.233643744,-1.418986402,-0.412854303,0.442498905,-0.860942214,-0.266766018,0.833998393,-0.89418449
Overcast,1,0.411176922,-0.679813358,-0.728731235,-1.156197175,-0.004386102,0.520499852,-0.860942214,-0.266766018,0.833998393,-0.50979946
Overcast,1,0.550797387,-0.679813358,-0.073148349,1.580435459,-0.004386102,0.519369404,-0.860942214,-0.266766018,0.833998393,-0.381671117
Overcast,1,0.572167866,-0.679813358,-0.94363185,-1.591158654,0.201431209,0.527282544,-0.860942214,-0.266766018,0.833998393,-0.253542773
Overcast,1,0.698966043,-1.116875582,-0.026903913,-1.518665074,0.347086536,0.478673258,-0.860942214,-0.266766018,0.833998393,-0.12541443
Overcast,1,0.704664837,-1.029463137,-0.27988818,-1.509603376,0.359752217,0.452672942,-0.860942214,-0.266766018,0.833998393,0.002713913
Overcast,1,0.805818439,-1.204288027,-0.27988818,-1.24681415,0.356585796,0.392759171,-0.860942214,-0.266766018,0.833998393,0.130842257
Overcast,1,0.782310912,-1.204288027,-0.27988818,-1.192443965,0.166600587,0.359976164,-0.860942214,-0.266766018,0.833998393,0.2589706
Overcast,1,0.716774776,-0.504988469,0.013900001,-1.35555452,-0.017051783,0.313627775,-0.860942214,-0.266766018,0.833998393,0.387098943
Overcast,1,0.7431317,-0.679813358,-0.2227627,-1.346492822,-0.115210808,0.275192526,-0.860942214,-0.266766018,0.833998393,0.515227287
Overcast,1,0.711075981,-0.504988469,-0.791297237,-1.418986402,-0.197537732,0.23449638,-0.860942214,-0.266766018,0.833998393,0.64335563
Overcast,1,0.562907325,0.0194862,-1.520327169,-0.875284554,-0.378023681,0.258235798,-0.860942214,-0.266766018,0.833998393,1.02774066
Overcast,1,0.494521791,0.281723534,-0.769535149,-0.684988907,-0.378023681,0.268409835,-0.860942214,-0.266766018,0.833998393,1.155869004
Overcast,1,0.498795887,0.194311089,-1.343510208,-0.540001748,-0.270365395,0.270670732,-0.860942214,-0.266766018,0.833998393,1.283997347
Overcast,1,0.485973599,0.281723534,-0.500229316,1.544188669,-0.378023681,0.268409835,-0.860942214,-0.266766018,0.833998393,1.412125691
Overcast,1,0.352051929,0.0194862,-1.044281504,-0.086916875,-0.017051783,0.246931313,-0.860942214,-0.266766018,0.948228277,-1.278569521
Overcast,1,0.343503737,0.281723534,-1.044281504,1.453571694,-0.017051783,0.224322343,-0.860942214,-0.266766018,0.948228277,-1.150441177
Overcast,1,0.339941991,-0.067926245,-1.139490637,-0.295335916,0.03994378,0.216409204,-0.860942214,-0.266766018,0.948228277,-1.022312834
Overcast,1,0.265857663,0.281723534,-1.588333692,-1.627405443,-0.048715984,0.27971432,-0.860942214,-0.266766018,0.948228277,-0.766056147
Overcast,1,0.395505237,-0.15533869,-0.777695932,-1.255875847,0.524406065,0.289888357,-0.860942214,-0.266766018,0.948228277,-0.637927804
Overcast,1,0.560770277,-0.504988469,-0.783136454,-1.002148319,0.347086536,0.305714636,-0.860942214,-0.266766018,0.948228277,-0.50979946
Clear,1,0.721761221,-1.553937806,1.131927248,-0.177533849,0.347086536,0.263888041,-0.860942214,-0.266766018,1.176688047,-0.637927804
Overcast,1,0.761652782,-1.903587585,1.286982121,1.372016417,0.347086536,-0.713949919,-0.860942214,-0.266766018,1.290917932,-0.381671117
Overcast,1,0.724610618,-1.81617514,0.084626786,1.526065274,0.4199142,-0.752385169,-0.860942214,-0.266766018,1.290917932,-0.253542773
Overcast,1,0.687568454,-1.64135025,0.707566541,1.353893022,0.587734468,-0.756906963,-0.860942214,-0.266766018,1.290917932,-0.12541443
Overcast,1,0.685431406,-1.116875582,-0.016022869,1.25421435,0.644730031,-0.785168175,-0.860942214,-0.266766018,1.290917932,0.002713913
Overcast,1,0.584990153,-0.767225803,0.908865851,1.199844165,0.635230771,-0.8043858,-0.860942214,-0.266766018,1.290917932,0.130842257
Overcast,1,0.693267248,-1.116875582,-0.059547044,0.982363426,0.600400149,-0.929865585,-0.860942214,-0.266766018,1.290917932,0.2589706
Overcast,1,0.563619674,-0.767225803,-0.290769224,0.900808149,0.600400149,-0.953605003,-0.860942214,-0.266766018,1.290917932,0.387098943
Overcast,1,0.456767278,-0.330163579,-0.432222793,-0.712174,0.527572485,-0.944561415,-0.860942214,-0.266766018,1.290917932,0.515227287
Overcast,1,0.29933808,0.281723534,-0.288048963,0.420538183,-0.270365395,-1.083606582,-0.860942214,-0.266766018,1.290917932,0.899612317
Overcast,1,0.272268806,0.281723534,0.498106449,0.266489326,-0.378023681,-1.053084472,-0.860942214,-0.266766018,1.290917932,1.02774066
Overcast,1,0.257309471,0.369135979,0.794614891,0.275551024,-0.378023681,-0.996562047,-0.860942214,-0.266766018,1.290917932,1.155869004
Overcast,1,0.149744725,0.631373313,0.187996702,0.193995747,-0.270365395,-0.987518459,-0.860942214,-0.266766018,1.290917932,1.283997347
Overcast,1,0.121250753,0.631373313,0.256003225,0.193995747,-0.378023681,-1.007866532,-0.860942214,-0.266766018,1.290917932,1.412125691
Overcast,1,0.124812499,0.631373313,0.190716963,0.311797814,-0.378023681,-1.00899698,-0.860942214,-0.266766018,1.290917932,1.540254034
Foggy,1,-0.222101614,0.631373313,-0.543753491,0.329921209,-1.375446032,-1.053084472,-0.860942214,-0.266766018,1.405147816,-1.278569521
Foggy,1,-0.284788354,0.543960868,-0.600878971,0.058070285,-1.495769998,-1.06212806,-0.860942214,-0.266766018,1.405147816,-1.150441177
Foggy,1,-0.316131723,0.806198202,-0.407740444,0.628957225,-1.14429736,-1.057606266,-0.860942214,-0.266766018,1.405147816,-1.022312834
Clear,1,0.215993211,-1.81617514,0.332170531,1.091103796,1.496497055,-0.586209238,-0.860942214,-0.266766018,1.405147816,1.155869004
Clear,1,0.104154369,-1.553937806,0.664042366,1.000486821,1.325510366,-0.580556995,-0.860942214,-0.266766018,1.405147816,1.283997347
Clear,1,0.061413411,-1.291700471,0.285926095,1.18172077,1.496497055,-0.550034886,-0.860942214,-0.266766018,1.405147816,1.412125691
Clear,1,-0.131633252,-0.942050693,0.307688183,1.100165493,0.347086536,-0.507077842,-0.860942214,-0.266766018,1.405147816,1.540254034
Clear,1,0.270844108,-1.553937806,0.275045052,-0.014423295,1.325510366,-0.537599952,-0.860942214,-0.266766018,1.519377701,-1.406697864
Clear,1,-0.354598586,-0.330163579,0.685804454,1.009548518,1.170355778,-0.429076895,-0.860942214,-0.266766018,1.519377701,-1.022312834
Clear,1,-0.395202497,-0.242751135,-0.241804527,1.000486821,0.347086536,-0.382728506,-0.860942214,-0.266766018,1.519377701,-0.89418449
Overcast,1,-0.294761244,-0.242751135,1.534525867,1.091103796,1.335009626,0.456064287,-0.860942214,-0.266766018,-1.450599302,-1.022312834
Overcast,1,-0.235636251,-0.242751135,2.347883888,1.18172077,0.347086536,0.454933839,-0.860942214,-0.266766018,-1.450599302,-0.89418449
Overcast,1,-0.790556364,-0.067926245,-1.588333692,-1.627405443,1.496497055,0.243539968,-0.860942214,-0.266766018,-1.450599302,1.412125691
Clear,1,0.257309471,-1.64135025,0.751090716,-0.259089127,1.496497055,-0.602035517,-0.860942214,-0.266766018,1.633607586,-1.278569521
Overcast,1,0.545098592,-1.553937806,0.829978284,0.012761797,1.496497055,-1.531264191,-0.860942214,-0.266766018,1.74783747,-1.150441177
Overcast,1,0.437533846,-0.330163579,-0.513830621,0.221180839,1.050031812,-1.492828942,-0.860942214,-0.266766018,1.74783747,-1.022312834
Overcast,1,0.284378745,0.631373313,-0.823940368,-0.404076286,-0.232368354,-1.4871767,-0.860942214,-0.266766018,1.74783747,-0.89418449
Overcast,1,0.414738668,0.106898644,-1.487684038,-0.413137983,0.543404586,-1.507524773,-0.860942214,-0.266766018,1.74783747,-0.766056147
Overcast,1,-0.663045837,-0.330163579,-0.500229316,-0.993086621,1.496497055,0.122581977,-0.860942214,-0.266766018,-1.450599302,1.540254034
Overcast,1,-0.580413317,-1.64135025,1.436596473,-1.518665074,0.03994378,-0.722993507,-0.860942214,-0.266766018,-1.336369417,-1.406697864
Overcast,1,-0.603920844,-0.504988469,-0.56823584,-0.902469646,1.496497055,0.000493538,-0.860942214,-0.266766018,-1.336369417,-1.278569521
Overcast,1,-0.719321433,0.281723534,-1.006197851,-1.056518503,1.496497055,-0.082029203,-0.860942214,-0.266766018,-1.336369417,-1.150441177
Overcast,1,-0.584687413,-0.417576024,-0.497509055,-0.857161159,1.325510366,-0.189421811,-0.860942214,-0.266766018,-1.336369417,-1.022312834
Overcast,1,-0.517726578,-1.291700471,-0.005141825,-0.820914369,0.347086536,-0.306988456,-0.860942214,-0.266766018,-1.336369417,-0.89418449
